reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
107,357.2347041,Private room,FALSE,2,9,84,1,1.359542696,0.575226893,rome
108,139.340238,Entire home/apt,FALSE,3,10,92,2,5.46500873,1.202218338,rome
109,117.5975499,Private room,FALSE,3,9,89,1,1.376443082,0.179655067,rome
110,194.7490239,Entire home/apt,FALSE,4,10,99,2,1.376280026,1.14065514,rome
111,207.6076029,Entire home/apt,FALSE,3,9,89,0,2.677964707,1.289683538,rome
112,184.4621607,Entire home/apt,FALSE,4,9,95,2,4.678177569,0.900002274,rome
113,184.4621607,Entire home/apt,FALSE,5,10,93,2,4.22863044,0.361716313,rome
114,230.5192528,Entire home/apt,FALSE,4,10,100,2,2.864071775,0.503450599,rome
115,134.8981834,Private room,FALSE,4,9,80,1,3.423715071,0.098461441,rome
116,147.5229701,Private room,FALSE,4,9,82,1,3.5580852,0.255683577,rome
117,227.0123676,Entire home/apt,FALSE,4,9,94,1,2.309706872,0.600085028,rome
118,138.4050686,Private room,FALSE,2,10,97,1,3.874896133,1.294306323,rome
119,322.633437,Entire home/apt,FALSE,3,10,83,1,3.682871115,0.482171169,rome
120,161.5505108,Private room,FALSE,3,10,92,0,0.670902495,0.110729388,rome
121,184.4621607,Private room,FALSE,2,10,94,1,1.895783387,1.06296082,rome
122,373.6001683,Private room,FALSE,2,9,93,1,1.359542613,0.575215245,rome
123,230.5192528,Private room,FALSE,2,10,94,1,1.895753706,1.062926644,rome
124,184.4621607,Private room,FALSE,2,10,93,1,1.895763737,1.062939499,rome
125,322.633437,Private room,FALSE,4,10,100,1,1.895762148,1.062932317,rome
126,156.8746639,Entire home/apt,FALSE,6,10,93,2,4.297840361,0.894937609,rome
127,167.1615271,Entire home/apt,FALSE,5,9,89,2,2.754916711,1.564459157,rome
128,105.9079326,Private room,FALSE,3,9,92,1,2.612003509,0.311845378,rome
129,449.3488883,Entire home/apt,FALSE,5,10,98,2,2.457803128,1.106534833,rome
130,105.9079326,Private room,FALSE,3,10,94,1,2.622037877,0.296406287,rome
131,136.0671452,Private room,FALSE,2,10,99,1,5.275190036,0.441859834,rome
132,136.0671452,Private room,FALSE,2,10,95,1,5.36203616,0.308182912,rome
133,201.7627943,Entire home/apt,FALSE,4,10,93,0,2.884203894,1.39716323,rome
134,180.9552755,Entire home/apt,FALSE,4,10,93,1,4.661002068,2.236714761,rome
135,484.1839478,Entire home/apt,FALSE,5,10,97,2,2.162406865,0.442608056,rome
136,288.2659622,Entire home/apt,FALSE,6,10,94,2,4.602152031,2.190546128,rome
137,541.6968648,Entire home/apt,FALSE,5,9,80,2,2.482974142,1.357618549,rome
138,136.0671452,Private room,FALSE,2,8,93,1,1.5549427,1.118597455,rome
139,129.2871671,Private room,FALSE,2,9,92,1,1.287669411,0.84648529,rome
140,133.7292217,Private room,FALSE,2,10,96,1,4.010429773,0.217879364,rome
141,311.177612,Entire home/apt,FALSE,4,10,98,1,3.124153824,1.93951834,rome
142,207.6076029,Private room,FALSE,2,10,97,1,2.847829181,0.630574227,rome
143,138.1712763,Entire home/apt,FALSE,2,10,90,0,1.173366438,0.792648772,rome
144,247.8198864,Entire home/apt,FALSE,4,9,94,1,4.169713259,1.541089807,rome
145,165.9925654,Private room,FALSE,3,10,90,1,2.377124323,0.320051457,rome
146,149.8608936,Private room,FALSE,2,10,93,1,2.377126817,0.320072316,rome
147,167.1615271,Entire home/apt,FALSE,3,9,84,1,2.344301035,0.956482884,rome
148,92.11418418,Private room,FALSE,2,10,97,1,4.582886938,2.270320688,rome
149,131.3912982,Private room,FALSE,2,10,93,1,2.377117906,0.320073808,rome
150,95.62106937,Private room,FALSE,2,10,97,1,3.205568459,0.531511929,rome
151,193.5800622,Private room,FALSE,2,8,71,1,0.336501638,0.386505355,rome
152,305.5665957,Entire home/apt,FALSE,6,9,88,2,2.513443341,1.515511707,rome
153,124.6113202,Private room,FALSE,3,9,89,1,0.428040951,0.136004992,rome
154,184.4621607,Private room,FALSE,2,10,94,1,1.89576271,1.062933429,rome
155,472.7281229,Entire home/apt,FALSE,6,10,97,2,1.471573266,0.420414848,rome
156,82.9962827,Private room,FALSE,2,10,94,1,5.6128032,0.254636358,rome
157,475.0660463,Entire home/apt,FALSE,5,10,93,2,2.658309373,1.642299758,rome
158,178.8511444,Entire home/apt,FALSE,4,10,99,2,4.148585911,1.110989152,rome
159,124.6113202,Private room,FALSE,2,10,94,1,4.298071672,0.362862513,rome
160,253.664695,Entire home/apt,FALSE,4,10,97,1,4.868714365,1.6478678,rome
161,183.293199,Private room,FALSE,2,10,91,1,1.391906503,0.493447745,rome
162,119.9354733,Private room,FALSE,2,10,96,1,0.486946815,0.292188117,rome
163,172.7725434,Entire home/apt,FALSE,2,10,95,1,2.353794513,0.731299756,rome
164,110.5837795,Private room,FALSE,2,8,84,1,0.606712619,0.488651962,rome
165,126.7154513,Private room,FALSE,2,10,96,1,0.166000437,0.311628773,rome
166,149.8608936,Private room,FALSE,2,9,87,1,1.449426277,0.370912289,rome
167,118.7665116,Entire home/apt,FALSE,2,9,86,1,3.195041455,1.318023008,rome
168,101.2320857,Private room,FALSE,2,8,80,1,3.923666062,1.788941792,rome
169,293.8769785,Entire home/apt,FALSE,6,9,84,2,2.605784367,1.121834889,rome
170,103.8038015,Shared room,TRUE,6,8,72,1,2.273166261,0.241203186,rome
171,126.7154513,Private room,FALSE,3,10,97,1,0.261542221,0.405208643,rome
172,149.8608936,Private room,FALSE,2,9,91,1,1.302263471,0.177739733,rome
173,87.43833727,Private room,FALSE,2,8,81,1,0.423058614,0.327568915,rome
174,87.43833727,Private room,FALSE,2,10,80,1,3.173098913,0.538766168,rome
175,299.9555795,Entire home/apt,FALSE,4,9,93,1,3.622388516,0.550570602,rome
176,122.2733968,Private room,FALSE,3,9,92,1,2.023050585,0.108831186,rome
177,125.5464896,Entire home/apt,FALSE,5,8,80,0,4.120220738,1.192624664,rome
178,270.7315362,Entire home/apt,FALSE,4,9,81,1,2.408068547,0.905853434,rome
179,149.8608936,Private room,FALSE,2,9,89,1,5.477878741,2.65043604,rome
180,87.43833727,Private room,FALSE,4,8,84,1,0.686404151,0.436179473,rome
181,230.5192528,Entire home/apt,FALSE,4,9,91,2,1.084540889,0.381364182,rome
182,541.4630725,Entire home/apt,FALSE,5,10,70,2,2.516477016,0.429994136,rome
183,156.8746639,Entire home/apt,FALSE,4,10,96,1,5.014986866,0.731391085,rome
184,190.073177,Entire home/apt,FALSE,4,7,67,2,4.424594272,1.750830869,rome
185,108.245856,Private room,FALSE,2,10,96,1,6.959815575,0.384280837,rome
186,117.5975499,Private room,FALSE,3,10,97,1,6.986543939,0.391149578,rome
187,288.2659622,Entire home/apt,FALSE,2,9,90,1,3.092253478,0.353892543,rome
188,178.6173521,Entire home/apt,FALSE,6,9,91,2,4.104384051,0.319772063,rome
189,196.151778,Entire home/apt,FALSE,2,9,91,0,3.465364753,0.27491625,rome
190,176.2794286,Private room,FALSE,2,10,98,1,2.680536296,0.668806595,rome
191,110.5837795,Private room,FALSE,3,10,91,1,5.289934238,2.544158944,rome
192,184.4621607,Private room,FALSE,2,10,96,1,4.531962793,2.193796133,rome
193,146.5878007,Private room,FALSE,2,10,90,1,4.780893514,2.020485612,rome
194,268.6274051,Entire home/apt,FALSE,6,10,96,2,1.182087767,0.551147449,rome
195,124.6113202,Private room,FALSE,3,10,96,1,5.989173054,0.340671336,rome
196,209.711734,Entire home/apt,FALSE,4,10,97,1,1.205593982,0.364375945,rome
197,461.0385056,Entire home/apt,FALSE,4,10,97,2,2.104569157,0.913053569,rome
198,115.2596264,Entire home/apt,FALSE,4,9,93,1,3.656120904,0.325380131,rome
199,334.3230543,Entire home/apt,FALSE,6,10,94,3,6.335066707,0.093315821,rome
200,328.4782456,Entire home/apt,FALSE,6,10,98,2,2.53464445,0.890253531,rome
201,119.701681,Private room,FALSE,3,10,89,1,1.798491008,0.302482026,rome
202,126.7154513,Entire home/apt,FALSE,4,10,95,1,6.860172595,2.202829291,rome
203,302.0597106,Entire home/apt,FALSE,4,10,93,1,2.593677022,1.562129335,rome
204,213.2186192,Private room,FALSE,2,8,86,1,3.306477414,1.785991952,rome
205,149.8608936,Private room,FALSE,3,10,96,4,6.077454843,0.528796427,rome
206,179.7863138,Entire home/apt,FALSE,2,10,94,1,0.903720796,0.174729661,rome
207,155.4719098,Entire home/apt,FALSE,2,9,96,1,0.626101837,0.310795157,rome
208,172.7725434,Entire home/apt,FALSE,2,10,92,1,0.818541515,0.197176486,rome
209,126.7154513,Private room,FALSE,2,10,96,1,2.49141592,0.663389358,rome
210,373.6001683,Private room,FALSE,2,9,87,1,1.293068551,0.345732153,rome
211,223.7392748,Entire home/apt,FALSE,4,10,93,1,1.620157008,0.453095279,rome
212,140.5091997,Entire home/apt,FALSE,3,10,96,1,4.183176384,0.583120401,rome
213,332.4527155,Entire home/apt,FALSE,2,9,96,1,3.746887723,0.131769165,rome
214,153.3677787,Private room,FALSE,2,10,99,1,5.457941146,1.294492263,rome
215,122.2733968,Private room,FALSE,2,10,98,1,0.604491499,0.460854552,rome
216,129.0533748,Entire home/apt,FALSE,2,10,98,1,3.308750927,0.263105866,rome
217,179.7863138,Entire home/apt,FALSE,4,10,95,1,5.642842078,2.899573858,rome
218,143.7822926,Entire home/apt,FALSE,4,9,89,0,4.537940229,0.738431195,rome
219,178.6173521,Private room,FALSE,2,10,93,1,3.23618948,1.734763151,rome
220,245.4819629,Private room,FALSE,3,10,96,1,1.424190575,0.269645566,rome
221,97.72520048,Private room,FALSE,2,10,100,1,2.728616152,0.21436468,rome
222,216.7255044,Entire home/apt,FALSE,4,9,87,1,1.287265073,0.185272824,rome
223,238.4681926,Entire home/apt,FALSE,4,10,91,2,4.756595597,0.620904875,rome
224,221.868936,Entire home/apt,FALSE,5,9,95,2,0.897419132,0.625087859,rome
225,228.1813293,Entire home/apt,FALSE,4,10,93,1,0.635095962,0.34503082,rome
226,145.418839,Entire home/apt,FALSE,4,9,89,1,4.004399504,0.178116269,rome
227,288.2659622,Entire home/apt,FALSE,5,10,96,2,2.657721508,0.648409809,rome
228,253.664695,Entire home/apt,FALSE,4,10,97,1,3.041983661,1.225635994,rome
229,201.5290019,Entire home/apt,FALSE,2,10,96,0,1.346769325,0.092026389,rome
230,195.9179856,Entire home/apt,FALSE,6,10,95,2,2.757918637,0.385371779,rome
231,320.5293059,Entire home/apt,FALSE,2,9,95,1,1.7600894,0.223101054,rome
232,161.5505108,Private room,FALSE,4,10,82,1,1.014311755,0.498977759,rome
233,144.0160849,Private room,FALSE,2,10,97,1,4.233983782,0.812455836,rome
234,195.9179856,Private room,FALSE,2,8,80,1,3.08159598,0.352896481,rome
235,122.2733968,Private room,FALSE,5,9,90,1,3.451731565,0.314053133,rome
236,167.1615271,Private room,FALSE,2,10,96,1,4.043328874,1.167182279,rome
237,147.5229701,Private room,FALSE,2,10,96,1,2.710376557,0.891319293,rome
238,103.8038015,Private room,FALSE,2,9,94,1,1.786934835,0.851359415,rome
239,268.3936128,Entire home/apt,FALSE,5,9,96,2,4.287700179,0.632214812,rome
240,166.9277348,Entire home/apt,FALSE,2,8,82,0,2.929136794,1.605946281,rome
241,167.1615271,Private room,FALSE,3,10,96,1,5.541488707,1.324253814,rome
242,272.8356674,Entire home/apt,FALSE,4,8,91,1,2.868834106,1.520780895,rome
243,149.8608936,Entire home/apt,FALSE,2,10,96,1,5.371960176,0.618445036,rome
244,161.5505108,Private room,FALSE,2,9,100,1,3.532821083,0.321902835,rome
245,229.3502911,Entire home/apt,FALSE,4,9,90,1,1.400714171,0.472571289,rome
246,187.7352535,Private room,FALSE,2,10,93,1,1.024091027,0.229206152,rome
247,136.0671452,Private room,FALSE,2,10,96,1,1.428470319,0.676217614,rome
248,149.8608936,Private room,FALSE,2,10,100,1,6.002581578,3.147907646,rome
249,136.0671452,Private room,FALSE,2,10,95,1,1.213658687,0.593931173,rome
250,451.9206041,Private room,FALSE,2,10,97,1,2.083826728,1.231062372,rome
251,350.4547261,Entire home/apt,FALSE,6,9,94,2,2.580051624,1.559935955,rome
252,205.0358871,Private room,FALSE,2,8,80,1,0.633781328,0.480650836,rome
253,167.1615271,Entire home/apt,FALSE,5,10,95,2,5.463052656,2.725759157,rome
254,144.0160849,Entire home/apt,FALSE,3,9,87,1,3.895925792,1.140176689,rome
255,216.7255044,Entire home/apt,FALSE,4,10,97,1,2.579805946,0.645173575,rome
256,262.7825965,Entire home/apt,FALSE,4,10,98,1,4.452214678,0.915341039,rome
257,82.9962827,Private room,FALSE,2,10,95,1,5.612803914,0.254637341,rome
258,105.9079326,Private room,FALSE,3,10,97,1,5.672611129,0.314564564,rome
259,291.7728474,Entire home/apt,FALSE,2,9,90,0,2.470991633,1.422611069,rome
260,149.8608936,Entire home/apt,FALSE,4,9,91,1,6.675406505,0.411357424,rome
261,290.3700933,Entire home/apt,FALSE,5,10,97,1,2.124229446,0.41244022,rome
262,185.6311224,Entire home/apt,FALSE,6,9,80,3,4.930932246,1.025726939,rome
263,187.7352535,Entire home/apt,FALSE,4,10,99,1,4.32036119,0.691745331,rome
264,155.4719098,Private room,FALSE,2,10,93,1,3.474819831,0.508904754,rome
265,278.9142683,Entire home/apt,FALSE,6,10,94,2,1.939996759,0.195982791,rome
266,295.0459402,Private room,FALSE,2,10,90,1,3.90637508,1.499550387,rome
267,148.6919318,Entire home/apt,FALSE,4,9,86,1,4.444627952,2.159989407,rome
268,236.1302691,Entire home/apt,FALSE,3,10,95,1,1.123605208,0.264671705,rome
269,155.7057022,Entire home/apt,FALSE,2,9,94,1,3.088341989,1.82129739,rome
270,161.5505108,Entire home/apt,FALSE,4,10,94,1,4.309333924,0.810458474,rome
271,175.3442592,Private room,FALSE,2,9,92,1,3.485356903,0.567199137,rome
272,207.6076029,Entire home/apt,FALSE,6,9,89,1,0.939023293,0.122136141,rome
273,299.7217871,Entire home/apt,FALSE,3,10,94,1,0.847530546,0.192242448,rome
274,136.0671452,Private room,FALSE,2,10,97,1,1.262421251,0.644010345,rome
275,230.5192528,Entire home/apt,FALSE,4,10,97,2,3.103668195,1.819131885,rome
276,126.7154513,Private room,FALSE,3,9,90,1,1.376444697,0.179655808,rome
277,184.4621607,Entire home/apt,FALSE,4,10,94,1,3.438062655,0.266348834,rome
278,80.65835925,Private room,FALSE,2,9,92,1,1.376442702,0.179652683,rome
279,149.8608936,Entire home/apt,FALSE,4,10,95,2,6.934510496,2.488190956,rome
280,248.9888481,Private room,FALSE,2,10,96,1,1.955521681,0.993939986,rome
281,140.5091997,Private room,FALSE,3,10,98,1,4.788709758,0.491801445,rome
282,178.6173521,Entire home/apt,FALSE,4,10,92,1,2.261295897,0.893816806,rome
283,353.727819,Entire home/apt,FALSE,4,9,87,2,2.162899131,0.781082823,rome
284,155.4719098,Entire home/apt,FALSE,5,10,98,2,4.46120963,0.69606214,rome
