reservation_id,price,room_type,room_shared,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,city_center_distance,metro_distance,city_name
7381,284.578659,Entire home/apt,FALSE,4,10,100,1,5.812576027,2.145735517,london
7382,284.578659,Entire home/apt,FALSE,4,10,100,2,5.843628025,2.154531395,london
7383,211.9052659,Private room,FALSE,2,10,100,1,6.419979869,1.294757106,london
7384,288.3416825,Entire home/apt,FALSE,2,10,98,0,4.547793094,0.440413989,london
7385,351.6075166,Entire home/apt,FALSE,2,10,97,1,4.41225759,0.295488092,london
7386,108.6573061,Private room,FALSE,2,10,100,1,7.874439563,0.452554926,london
7387,1376.796256,Entire home/apt,FALSE,4,10,100,2,5.55393743,0.414344567,london
7388,400.7620123,Entire home/apt,FALSE,3,9,87,0,6.377499101,0.522995866,london
7389,232.8370846,Private room,FALSE,2,8,86,1,4.007367217,0.298159038,london
7390,649.8271361,Entire home/apt,FALSE,5,10,70,2,5.213153415,0.136601165,london
7391,581.8575225,Entire home/apt,FALSE,4,10,96,2,6.247801034,2.618047151,london
7392,952.7505351,Entire home/apt,FALSE,6,8,88,2,0.649032395,0.327555663,london
7393,219.901691,Private room,FALSE,2,9,88,1,3.737488977,0.954079534,london
7394,206.7311084,Private room,FALSE,2,10,100,1,6.623512292,1.593481821,london
7395,142.2893295,Private room,FALSE,2,10,96,1,7.923368519,2.989591208,london
7396,80.19944025,Private room,FALSE,2,10,100,1,9.327748809,0.737539857,london
7397,545.6384205,Entire home/apt,FALSE,2,6,53,1,1.701910354,0.367201716,london
7398,517.1805546,Entire home/apt,FALSE,5,10,100,2,5.043415916,0.216470135,london
7399,614.313601,Entire home/apt,FALSE,4,10,97,1,3.22726685,0.455796368,london
7400,491.3097674,Entire home/apt,FALSE,4,10,92,2,7.559160743,0.460684126,london
7401,359.3687528,Entire home/apt,FALSE,2,8,84,1,8.379086791,0.914559804,london
7402,157.8118018,Private room,FALSE,2,10,100,1,9.169033862,1.861704802,london
7403,483.7837202,Entire home/apt,FALSE,4,8,93,2,3.366525468,0.955671783,london
7404,142.2893295,Private room,FALSE,2,10,100,1,7.630586428,0.093823547,london
7405,898.421882,Entire home/apt,FALSE,4,10,93,1,0.824200963,0.349039196,london
7406,357.016863,Private room,FALSE,4,9,73,1,0.187408994,0.17268342,london
7407,72.4382041,Private room,FALSE,2,10,40,1,7.576832131,0.376890868,london
7408,274.2303441,Private room,FALSE,2,10,100,1,2.969940262,0.380614787,london
7409,180.8603213,Private room,FALSE,2,10,98,1,8.054038447,1.402264878,london
7410,458.8536889,Entire home/apt,FALSE,4,10,100,2,8.115745133,0.771964537,london
7411,566.3350502,Entire home/apt,FALSE,2,10,87,1,9.303014435,0.24478951,london
7412,758.9548202,Entire home/apt,FALSE,4,10,100,2,9.371260917,0.28238137,london
7413,289.7528164,Entire home/apt,FALSE,2,8,75,1,4.733350874,1.498154352,london
7414,601.1430184,Entire home/apt,FALSE,2,10,90,1,9.456361433,0.310068192,london
7415,343.8462805,Entire home/apt,FALSE,2,10,90,0,1.400758306,0.434018,london
7416,142.2893295,Private room,FALSE,2,8,84,1,4.061732604,0.467439761,london
7417,346.4333592,Private room,FALSE,2,4,40,1,1.815954408,0.528942301,london
7418,290.9287613,Private room,FALSE,2,10,98,1,4.063927739,0.076946128,london
7419,391.5896423,Entire home/apt,FALSE,2,7,70,1,3.91601246,1.266635929,london
7420,462.8519015,Private room,FALSE,3,6,60,2,6.335580418,1.381739848,london
7421,557.1626802,Entire home/apt,FALSE,2,10,100,1,9.322549889,0.217058817,london
7422,460.2648228,Entire home/apt,FALSE,4,9,87,0,1.855828814,0.211108956,london
7423,293.751029,Entire home/apt,FALSE,4,9,85,1,8.06298544,0.718081228,london
7424,161.5748254,Private room,FALSE,3,9,95,1,3.879678349,0.293332284,london
7425,99.72012512,Private room,FALSE,2,9,84,1,4.875446127,2.229355968,london
7426,96.42747948,Private room,FALSE,4,9,93,1,7.312525629,0.665108899,london
7427,779.416261,Entire home/apt,FALSE,2,9,88,1,0.700201887,0.296981597,london
7428,180.8603213,Private room,FALSE,2,9,100,2,4.166258995,1.080938915,london
7429,638.7732543,Entire home/apt,FALSE,3,10,100,1,0.156467659,0.199538279,london
7430,125.3557233,Private room,FALSE,2,10,96,1,5.893083724,1.011223373,london
7431,129.1187469,Private room,FALSE,2,7,98,1,5.279978069,1.069922283,london
7432,325.9719184,Entire home/apt,FALSE,4,10,95,1,8.190779283,0.470604221,london
7433,294.6917848,Private room,FALSE,2,10,100,1,6.361771645,1.434043994,london
7434,700.3927656,Entire home/apt,FALSE,4,10,70,2,3.531698114,0.292871332,london
7435,144.6412192,Private room,FALSE,2,10,98,1,3.665332076,0.561821351,london
7436,700.3927656,Entire home/apt,FALSE,4,10,100,2,3.599124937,0.25733098,london
7437,700.3927656,Entire home/apt,FALSE,4,8,80,2,3.447267888,0.347849794,london
7438,361.9558315,Entire home/apt,FALSE,2,10,80,1,3.085656311,0.658233743,london
7439,196.3827936,Entire home/apt,FALSE,2,7,70,1,12.67235289,6.752095608,london
7440,289.5176274,Entire home/apt,FALSE,2,10,100,1,6.444877383,0.450462593,london
7441,310.4494461,Entire home/apt,FALSE,2,2,20,1,7.780097428,0.506575071,london
7442,174.510219,Private room,FALSE,2,10,100,1,7.625421895,1.286673396,london
7443,104.8942826,Private room,FALSE,2,8,87,1,8.296725444,0.887598585,london
7444,1157.129754,Entire home/apt,FALSE,5,10,100,2,2.658786217,0.420854407,london
7445,616.6654907,Entire home/apt,FALSE,4,10,80,1,0.783147618,0.306223567,london
7446,614.313601,Entire home/apt,FALSE,4,8,100,1,0.882407909,0.35904346,london
7447,213.3163997,Private room,FALSE,2,10,100,1,7.811653229,0.415821255,london
7448,698.0408758,Entire home/apt,FALSE,4,10,100,2,0.24601722,0.091286076,london
7449,225.0758484,Entire home/apt,FALSE,3,10,85,0,5.397691377,0.144593944,london
7450,413.6974059,Entire home/apt,FALSE,3,9,70,1,4.866882304,0.59418433,london
7451,194.0309038,Private room,FALSE,2,8,87,1,4.800762642,0.693952535,london
7452,429.4550671,Entire home/apt,FALSE,2,10,100,1,4.774442046,1.485431122,london
7453,135.7040382,Private room,FALSE,2,10,100,1,7.76361913,0.25726289,london
7454,426.3976105,Entire home/apt,FALSE,2,10,100,1,4.680962648,0.56228938,london
7455,361.9558315,Entire home/apt,FALSE,4,10,100,1,9.333008315,0.210908726,london
7456,103.4831487,Private room,FALSE,2,8,80,1,7.59540839,3.614682687,london
7457,292.1047061,Private room,FALSE,2,10,100,1,8.092174065,0.664087683,london
7458,792.3516546,Entire home/apt,FALSE,6,10,100,2,6.972768512,0.634858276,london
7459,413.9325948,Entire home/apt,FALSE,3,10,95,2,6.552215324,1.285660907,london
7460,111.2443849,Private room,FALSE,2,7,70,1,5.32991271,0.184976346,london
7461,206.7311084,Private room,FALSE,2,10,100,1,4.894651183,0.6239503,london
7462,271.4080764,Entire home/apt,FALSE,2,9,88,0,3.815336658,0.448388889,london
7463,248.3595569,Private room,FALSE,2,10,88,1,3.795551789,0.215861101,london
7464,355.6057292,Entire home/apt,FALSE,2,10,100,0,4.098151565,0.575977174,london
7465,117.8296761,Private room,FALSE,2,10,97,1,7.016265386,1.893970598,london
7466,168.1601167,Private room,FALSE,2,10,100,1,10.19677822,3.867055312,london
7467,168.1601167,Private room,FALSE,2,9,93,1,5.310271185,0.604137179,london
7468,378.8894377,Entire home/apt,FALSE,4,10,100,1,7.232284637,0.576849374,london
7469,378.8894377,Entire home/apt,FALSE,4,10,80,1,7.232913038,0.567304641,london
